gc_t0_ms,period,sl_atr,tp_atr,rr,reason,hold_ms
1788144150000,VALID,1.5,3.75,0.1625308373240479,TIME,299700
1788181080000,VALID,1.5,3.75,-1.0,SL,38551
1788221790000,VALID,1.5,3.75,2.114710064781219,TIME,299099
1788228720000,VALID,1.5,3.75,0.4233070866143109,TIME,299694
1788230910000,VALID,1.5,3.75,-1.0,SL,289651
1788258720000,VALID,1.5,3.75,-0.23607721322376446,TIME,299550
1788262410000,VALID,1.5,3.75,0.738007380073826,TIME,299702
1788271980000,VALID,1.5,3.75,1.1842353759753685,TIME,299702
1788277740000,VALID,1.5,3.75,0.6691760769553038,TIME,299249
1788303150000,VALID,1.5,3.75,0.15487949427106906,TIME,295504
1788321570000,VALID,1.5,3.75,-0.29884282664891015,TIME,297897
1788333960000,VALID,1.5,3.75,0.16808404202099592,TIME,299252
1788353280000,VALID,1.5,3.75,1.0021081531599583,TIME,299551
1788356520000,VALID,1.5,3.75,-1.0,SL,78594
1788377820000,VALID,1.5,3.75,1.413758903615174,TIME,299245
1788409740000,VALID,1.5,3.75,0.6054378077500533,TIME,299093
1788416880000,VALID,1.5,3.75,0.41261420571767266,TIME,299099
1788417360000,VALID,1.5,3.75,0.006094243116904139,TIME,299848
1788439920000,VALID,1.5,3.75,1.6136122733611669,TIME,299849
1788460260000,VALID,1.5,3.75,-1.0,SL,40806
1788461400000,VALID,1.5,3.75,1.406291303198702,TIME,299704
1788486750000,VALID,1.5,3.75,-1.0,SL,115199
1788488160000,VALID,1.5,3.75,-1.0,SL,296101
1788491310000,VALID,1.5,3.75,1.1021923373260065,TIME,299703
1788518280000,VALID,1.5,3.75,-1.0,SL,119696
1788535440000,VALID,1.5,3.75,-0.2079368763054057,TIME,299700
1788551280000,VALID,1.5,3.75,0.14654394513622213,TIME,299849
1788767580000,POST_CHECK,1.5,3.75,-1.0,SL,168303
1788796560000,POST_CHECK,1.5,3.75,-1.0,SL,82342
1788852930000,POST_CHECK,1.5,3.75,-1.0,SL,132443
1788853320000,POST_CHECK,1.5,3.75,-0.5364796046991459,TIME,299701
1788855180000,POST_CHECK,1.5,3.75,-0.17909579880790083,TIME,299099
1788864030000,POST_CHECK,1.5,3.75,-1.0,SL,65255
1788865590000,POST_CHECK,1.5,3.75,-1.0,SL,165003
1788872040000,POST_CHECK,1.5,3.75,1.6419753086419684,TIME,299403
1788873690000,POST_CHECK,1.5,3.75,-1.0,SL,280202
1788891840000,POST_CHECK,1.5,3.75,0.03692191767952436,TIME,299702
1788893880000,POST_CHECK,1.5,3.75,0.0730763276049126,TIME,299698
1788894780000,POST_CHECK,1.5,3.75,-1.0,SL,174595
1788912420000,POST_CHECK,1.5,3.75,2.0542264752790627,TIME,299404
1788921270000,POST_CHECK,1.5,3.75,-1.0,SL,86848
1788927510000,POST_CHECK,1.5,3.75,1.1191484739870545,TIME,299698
1788928650000,POST_CHECK,1.5,3.75,1.7595628415309013,TIME,298646
1788936060000,POST_CHECK,1.5,3.75,-1.0,SL,156002
1788946920000,POST_CHECK,1.5,3.75,-1.0,SL,221248
1788947610000,POST_CHECK,1.5,3.75,1.8354042859718709,TIME,299547
1788948900000,POST_CHECK,1.5,3.75,1.0806623931622525,TIME,298946
1788999030000,POST_CHECK,1.5,3.75,-1.0,SL,52047
1789004220000,POST_CHECK,1.5,3.75,0.12295409181650759,TIME,299696
1789006830000,POST_CHECK,1.5,3.75,-1.0,SL,151500
1789007910000,POST_CHECK,1.5,3.75,0.9075862068965433,TIME,299707
1789019610000,POST_CHECK,1.5,3.75,-0.32905982905996856,TIME,299846
1789031820000,POST_CHECK,1.5,3.75,0.3053187170119625,TIME,298500
1789047570000,POST_CHECK,1.5,3.75,0.42207163601164943,TIME,299852
1789053690000,POST_CHECK,1.5,3.75,0.6679877219566742,TIME,299395
1789088850000,POST_CHECK,1.5,3.75,-1.0,SL,90003
1789089270000,POST_CHECK,1.5,3.75,-0.8723128723127604,TIME,299847
1789102410000,POST_CHECK,1.5,3.75,-1.0,SL,52502
1789120140000,POST_CHECK,1.5,3.75,-0.2416587727606757,TIME,299394
1789142100000,POST_CHECK,1.5,3.75,-1.0,SL,115054
1789347690000,POST_CHECK,1.5,3.75,2.5,TP,209248
1789383480000,POST_CHECK,1.5,3.75,-1.0,SL,43649
1789388280000,POST_CHECK,1.5,3.75,2.5,TP,240146
1789394400000,POST_CHECK,1.5,3.75,0.7749542337646524,TIME,299703
1789394850000,POST_CHECK,1.5,3.75,-1.0,SL,156296
1789396470000,POST_CHECK,1.5,3.75,-0.23027682394341556,TIME,299695
1789403580000,POST_CHECK,1.5,3.75,-0.21336628565567226,TIME,299552
1789411020000,POST_CHECK,1.5,3.75,-1.0,SL,201002
1789428060000,POST_CHECK,1.5,3.75,0.783638320774659,TIME,297150
1789445400000,POST_CHECK,1.5,3.75,-1.0,SL,88206
1789458150000,POST_CHECK,1.5,3.75,2.5,TP,271944
1789468860000,POST_CHECK,1.5,3.75,1.6884757478249204,TIME,299697
1786060200000,TRAIN,1.5,4.0,1.543901708121152,TIME,298803
1786061580000,TRAIN,1.5,4.0,-1.0,SL,30755
1786072020000,TRAIN,1.5,4.0,-1.0,SL,256049
1786096110000,TRAIN,1.5,4.0,0.40136408300091153,TIME,299248
1786105620000,TRAIN,1.5,4.0,-1.0,SL,166353
1786332630000,TRAIN,1.5,4.0,-0.6559802712699548,TIME,298802
1786340220000,TRAIN,1.5,4.0,0.5421073247158862,TIME,299702
1786341540000,TRAIN,1.5,4.0,0.4458036017666986,TIME,299704
1786352040000,TRAIN,1.5,4.0,0.21365724519223728,TIME,298199
1786358100000,TRAIN,1.5,4.0,-1.0,SL,58503
1786381140000,TRAIN,1.5,4.0,-1.0,SL,65697
1786430640000,TRAIN,1.5,4.0,-0.0328194031196755,TIME,299701
1786438140000,TRAIN,1.5,4.0,-0.6632556376730177,TIME,299098
1786438500000,TRAIN,1.5,4.0,-1.0,SL,294748
1786440810000,TRAIN,1.5,4.0,-0.06746618476542413,TIME,299698
1786451070000,TRAIN,1.5,4.0,0.5972108285481196,TIME,299701
1786454340000,TRAIN,1.5,4.0,-1.0,SL,104999
1786463010000,TRAIN,1.5,4.0,-0.6824020199802234,TIME,299701
1786471950000,TRAIN,1.5,4.0,-0.6803269510693221,TIME,299100
1786493160000,TRAIN,1.5,4.0,-1.0,SL,260550
1786504530000,TRAIN,1.5,4.0,-1.0,SL,89853
1786526850000,TRAIN,1.5,4.0,-1.0,SL,180899
1786550940000,TRAIN,1.5,4.0,1.0949286230070923,TIME,299698
1786553460000,TRAIN,1.5,4.0,0.5083988736769736,TIME,299852
1786553820000,TRAIN,1.5,4.0,1.3519268256109234,TIME,299856
1786581240000,TRAIN,1.5,4.0,-1.0,SL,10203
1786587240000,TRAIN,1.5,4.0,-0.1805495404456083,TIME,298197
1786593510000,TRAIN,1.5,4.0,0.2555202476983828,TIME,298656
1786624980000,TRAIN,1.5,4.0,-0.5297976659070103,TIME,299702
1786632990000,TRAIN,1.5,4.0,-0.1595184349136694,TIME,299395
1786633320000,TRAIN,1.5,4.0,2.6666666666666665,TP,254703
1786653840000,TRAIN,1.5,4.0,-0.6765513454146224,TIME,298501
1786670520000,TRAIN,1.5,4.0,0.7978319783198093,TIME,299843
1786687980000,TRAIN,1.5,4.0,-0.26487428429182064,TIME,299701
1786693650000,TRAIN,1.5,4.0,1.1201653380572512,TIME,298201
1786952010000,TRAIN,1.5,4.0,0.43087879944047436,TIME,299250
1786953810000,TRAIN,1.5,4.0,0.6913580246911604,TIME,299251
1786961190000,TRAIN,1.5,4.0,0.0288511076765552,TIME,298349
1786974090000,TRAIN,1.5,4.0,0.048559041060972995,TIME,299706
1787014200000,TRAIN,1.5,4.0,-1.0,SL,191846
1787023770000,TRAIN,1.5,4.0,0.27716535433064304,TIME,299548
1787047590000,TRAIN,1.5,4.0,-1.0,SL,112953
1787049660000,TRAIN,1.5,4.0,0.23688663282606637,TIME,299843
1787066490000,TRAIN,1.5,4.0,0.09500015422106285,TIME,299852
1787082420000,TRAIN,1.5,4.0,-1.0,SL,61346
1787084850000,TRAIN,1.5,4.0,0.4168175417419276,TIME,299098
1787098590000,TRAIN,1.5,4.0,-0.47757341077752075,TIME,299701
1787104830000,TRAIN,1.5,4.0,0.5408923884512499,TIME,299698
1787117580000,TRAIN,1.5,4.0,-0.3413444792755941,TIME,299551
1787140380000,TRAIN,1.5,4.0,0.6463276836156081,TIME,299695
1787141130000,TRAIN,1.5,4.0,-1.0,SL,132456
1787143260000,TRAIN,1.5,4.0,-1.0,SL,63760
1787149170000,TRAIN,1.5,4.0,0.7022824178580139,TIME,299694
1787170380000,TRAIN,1.5,4.0,-1.0,SL,78298
1787184990000,VALID,1.5,4.0,-1.0,SL,58499
1787199990000,VALID,1.5,4.0,2.6666666666666665,TP,211803
1787220390000,VALID,1.5,4.0,0.7819924968737301,TIME,298952
1787229570000,VALID,1.5,4.0,-1.0,SL,71698
1787232870000,VALID,1.5,4.0,-1.0,SL,46504
1787234520000,VALID,1.5,4.0,1.0510908008544018,TIME,299848
1787246430000,VALID,1.5,4.0,0.6510299816439208,TIME,299100
1787267280000,VALID,1.5,4.0,-1.0,SL,26249
1787288910000,VALID,1.5,4.0,0.06594053576679441,TIME,299407
1787298090000,VALID,1.5,4.0,-0.38347260909913355,TIME,299698
1787312280000,VALID,1.5,4.0,2.108518620184701,TIME,299850
1787325840000,VALID,1.5,4.0,-1.0,SL,65708
1787339850000,VALID,1.5,4.0,0.6598870056496875,TIME,298948
1787340270000,VALID,1.5,4.0,-1.0,SL,160801
1787527200000,VALID,1.5,4.0,-1.0,SL,73651
1787534100000,VALID,1.5,4.0,-0.11288983754303478,TIME,299695
1787579790000,VALID,1.5,4.0,0.21162930516193382,TIME,299862
1787583030000,VALID,1.5,4.0,-1.0,SL,48898
1787609970000,VALID,1.5,4.0,-0.278675150921743,TIME,299399
1787630220000,VALID,1.5,4.0,1.374957491668338,TIME,298354
1787647740000,VALID,1.5,4.0,-1.0,SL,148495
1787660070000,VALID,1.5,4.0,-1.0,SL,246610
1787661450000,VALID,1.5,4.0,-1.0,SL,153000
1787664090000,VALID,1.5,4.0,-1.0,SL,76350
1787666490000,VALID,1.5,4.0,0.38035297511329946,TIME,299554
1787687220000,VALID,1.5,4.0,0.8431561996778228,TIME,299553
1787709300000,VALID,1.5,4.0,1.2267109389411437,TIME,299097
1787723070000,VALID,1.5,4.0,-0.4302235298925716,TIME,299408
1787740170000,VALID,1.5,4.0,1.4125412541255473,TIME,299845
1787749530000,VALID,1.5,4.0,-0.14272863568209315,TIME,299859
1787753850000,VALID,1.5,4.0,-1.0,SL,295203
1787788590000,VALID,1.5,4.0,-1.0,SL,85200
1787790000000,VALID,1.5,4.0,-0.39378473403644665,TIME,299107
1787794950000,VALID,1.5,4.0,-1.0,SL,97950
1787798520000,VALID,1.5,4.0,-0.7465531224655597,TIME,298648
1787811390000,VALID,1.5,4.0,1.2905619842782414,TIME,299544
1787823090000,VALID,1.5,4.0,-1.0,SL,124047
1787827440000,VALID,1.5,4.0,-1.0,SL,112050
1787834550000,VALID,1.5,4.0,0.7422030677974202,TIME,299699
1787844150000,VALID,1.5,4.0,-1.0,SL,36902
1787854650000,VALID,1.5,4.0,-0.10783055198990528,TIME,299698
1787883540000,VALID,1.5,4.0,-1.0,SL,283508
1787917320000,VALID,1.5,4.0,-1.0,SL,67650
1787924280000,VALID,1.5,4.0,1.06952965235162,TIME,299850
1787925720000,VALID,1.5,4.0,-1.0,SL,28504
1787934900000,VALID,1.5,4.0,0.9868798273128687,TIME,299849
1788141930000,VALID,1.5,4.0,-1.0,SL,185551
1788144150000,VALID,1.5,4.0,0.1625308373240479,TIME,299700
1788181080000,VALID,1.5,4.0,-1.0,SL,38551
1788221790000,VALID,1.5,4.0,2.114710064781219,TIME,299099
1788228720000,VALID,1.5,4.0,0.4233070866143109,TIME,299694
1788230910000,VALID,1.5,4.0,-1.0,SL,289651
1788258720000,VALID,1.5,4.0,-0.23607721322376446,TIME,299550
1788262410000,VALID,1.5,4.0,0.738007380073826,TIME,299702
1788271980000,VALID,1.5,4.0,1.1842353759753685,TIME,299702
1788277740000,VALID,1.5,4.0,0.6691760769553038,TIME,299249
1788303150000,VALID,1.5,4.0,0.15487949427106906,TIME,295504
1788321570000,VALID,1.5,4.0,-0.29884282664891015,TIME,297897
1788333960000,VALID,1.5,4.0,0.16808404202099592,TIME,299252
1788353280000,VALID,1.5,4.0,1.0021081531599583,TIME,299551
1788356520000,VALID,1.5,4.0,-1.0,SL,78594
1788377820000,VALID,1.5,4.0,1.413758903615174,TIME,299245
1788409740000,VALID,1.5,4.0,0.6054378077500533,TIME,299093
1788416880000,VALID,1.5,4.0,0.41261420571767266,TIME,299099
1788417360000,VALID,1.5,4.0,0.006094243116904139,TIME,299848
1788439920000,VALID,1.5,4.0,1.6136122733611669,TIME,299849
1788460260000,VALID,1.5,4.0,-1.0,SL,40806
1788461400000,VALID,1.5,4.0,1.406291303198702,TIME,299704
1788486750000,VALID,1.5,4.0,-1.0,SL,115199
1788488160000,VALID,1.5,4.0,-1.0,SL,296101
1788491310000,VALID,1.5,4.0,1.1021923373260065,TIME,299703
1788518280000,VALID,1.5,4.0,-1.0,SL,119696
1788535440000,VALID,1.5,4.0,-0.2079368763054057,TIME,299700
1788551280000,VALID,1.5,4.0,0.14654394513622213,TIME,299849
1788767580000,POST_CHECK,1.5,4.0,-1.0,SL,168303
1788796560000,POST_CHECK,1.5,4.0,-1.0,SL,82342
1788852930000,POST_CHECK,1.5,4.0,-1.0,SL,132443
1788853320000,POST_CHECK,1.5,4.0,-0.5364796046991459,TIME,299701
1788855180000,POST_CHECK,1.5,4.0,-0.17909579880790083,TIME,299099
1788864030000,POST_CHECK,1.5,4.0,-1.0,SL,65255
1788865590000,POST_CHECK,1.5,4.0,-1.0,SL,165003
1788872040000,POST_CHECK,1.5,4.0,1.6419753086419684,TIME,299403
1788873690000,POST_CHECK,1.5,4.0,-1.0,SL,280202
1788891840000,POST_CHECK,1.5,4.0,0.03692191767952436,TIME,299702
1788893880000,POST_CHECK,1.5,4.0,0.0730763276049126,TIME,299698
1788894780000,POST_CHECK,1.5,4.0,-1.0,SL,174595
1788912420000,POST_CHECK,1.5,4.0,2.0542264752790627,TIME,299404
1788921270000,POST_CHECK,1.5,4.0,-1.0,SL,86848
1788927510000,POST_CHECK,1.5,4.0,1.1191484739870545,TIME,299698
1788928650000,POST_CHECK,1.5,4.0,1.7595628415309013,TIME,298646
1788936060000,POST_CHECK,1.5,4.0,-1.0,SL,156002
1788946920000,POST_CHECK,1.5,4.0,-1.0,SL,221248
1788947610000,POST_CHECK,1.5,4.0,1.8354042859718709,TIME,299547
1788948900000,POST_CHECK,1.5,4.0,1.0806623931622525,TIME,298946
1788999030000,POST_CHECK,1.5,4.0,-1.0,SL,52047
1789004220000,POST_CHECK,1.5,4.0,0.12295409181650759,TIME,299696
1789006830000,POST_CHECK,1.5,4.0,-1.0,SL,151500
1789007910000,POST_CHECK,1.5,4.0,0.9075862068965433,TIME,299707
1789019610000,POST_CHECK,1.5,4.0,-0.32905982905996856,TIME,299846
1789031820000,POST_CHECK,1.5,4.0,0.3053187170119625,TIME,298500
1789047570000,POST_CHECK,1.5,4.0,0.42207163601164943,TIME,299852
1789053690000,POST_CHECK,1.5,4.0,0.6679877219566742,TIME,299395
1789088850000,POST_CHECK,1.5,4.0,-1.0,SL,90003
1789089270000,POST_CHECK,1.5,4.0,-0.8723128723127604,TIME,299847
1789102410000,POST_CHECK,1.5,4.0,-1.0,SL,52502
1789120140000,POST_CHECK,1.5,4.0,-0.2416587727606757,TIME,299394
1789142100000,POST_CHECK,1.5,4.0,-1.0,SL,115054
1789347690000,POST_CHECK,1.5,4.0,2.1991008349390926,TIME,299849
1789383480000,POST_CHECK,1.5,4.0,-1.0,SL,43649
1789388280000,POST_CHECK,1.5,4.0,2.277835229230786,TIME,299243
1789394400000,POST_CHECK,1.5,4.0,0.7749542337646524,TIME,299703
1789394850000,POST_CHECK,1.5,4.0,-1.0,SL,156296
1789396470000,POST_CHECK,1.5,4.0,-0.23027682394341556,TIME,299695
1789403580000,POST_CHECK,1.5,4.0,-0.21336628565567226,TIME,299552
1789411020000,POST_CHECK,1.5,4.0,-1.0,SL,201002
1789428060000,POST_CHECK,1.5,4.0,0.783638320774659,TIME,297150
1789445400000,POST_CHECK,1.5,4.0,-1.0,SL,88206
1789458150000,POST_CHECK,1.5,4.0,2.6666666666666665,TP,271944
1789468860000,POST_CHECK,1.5,4.0,1.6884757478249204,TIME,299697
1786060200000,TRAIN,1.75,2.75,1.3233443212467015,TIME,298803
1786061580000,TRAIN,1.75,2.75,-1.0,SL,35553
1786072020000,TRAIN,1.75,2.75,-1.0,SL,259650
1786096110000,TRAIN,1.75,2.75,0.34402635685792415,TIME,299248
1786105620000,TRAIN,1.75,2.75,-1.0,SL,166353
1786332630000,TRAIN,1.75,2.75,-0.5622688039456756,TIME,298802
1786340220000,TRAIN,1.75,2.75,0.46466342118504533,TIME,299702
1786341540000,TRAIN,1.75,2.75,0.3821173729428845,TIME,299704
1786352040000,TRAIN,1.75,2.75,0.18313478159334626,TIME,298199
1786358100000,TRAIN,1.75,2.75,-1.0,SL,62852
1786381140000,TRAIN,1.75,2.75,0.022201665125032556,TIME,299700
1786430640000,TRAIN,1.75,2.75,-0.02813091695972186,TIME,299701
1786438140000,TRAIN,1.75,2.75,-0.568504832291158,TIME,299098
1786438500000,TRAIN,1.75,2.75,-0.9539192399048408,TIME,299551
1786440810000,TRAIN,1.75,2.75,-0.057828158370363536,TIME,299698
1786451070000,TRAIN,1.75,2.75,0.5118949958983882,TIME,299701
1786454340000,TRAIN,1.75,2.75,-1.0,SL,167548
1786463010000,TRAIN,1.75,2.75,-0.5849160171259057,TIME,299701
1786471950000,TRAIN,1.75,2.75,-0.5831373866308475,TIME,299100
1786493160000,TRAIN,1.75,2.75,-0.5772634445201383,TIME,299099
1786504530000,TRAIN,1.75,2.75,-1.0,SL,110100
1786526850000,TRAIN,1.75,2.75,-1.0,SL,274799
1786550940000,TRAIN,1.75,2.75,0.9385102482917934,TIME,299698
1786553460000,TRAIN,1.75,2.75,0.4357704631516916,TIME,299852
1786553820000,TRAIN,1.75,2.75,1.15879442195222,TIME,299856
1786581240000,TRAIN,1.75,2.75,-1.0,SL,10502
1786587240000,TRAIN,1.75,2.75,-0.15475674895337857,TIME,298197
1786593510000,TRAIN,1.75,2.75,1.5714285714285714,TP,166352
1786624980000,TRAIN,1.75,2.75,-0.45411228506315165,TIME,299702
1786632990000,TRAIN,1.75,2.75,-0.1367300870688595,TIME,299395
1786633320000,TRAIN,1.75,2.75,1.5714285714285714,TP,216748
1786653840000,TRAIN,1.75,2.75,-0.5799011532125334,TIME,298501
1786670520000,TRAIN,1.75,2.75,0.6838559814169793,TIME,299843
1786687980000,TRAIN,1.75,2.75,-0.22703510082156053,TIME,299701
1786693650000,TRAIN,1.75,2.75,0.9601417183347869,TIME,298201
1786952010000,TRAIN,1.75,2.75,0.3693246852346923,TIME,299250
1786953810000,TRAIN,1.75,2.75,0.5925925925924233,TIME,299251
1786961190000,TRAIN,1.75,2.75,0.024729520865618745,TIME,298349
1786974090000,TRAIN,1.75,2.75,0.041622035195119714,TIME,299706
1787014200000,TRAIN,1.75,2.75,-0.2781774580339241,TIME,299852
1787023770000,TRAIN,1.75,2.75,0.23757030371197974,TIME,299548
1787047590000,TRAIN,1.75,2.75,-0.4757768125629323,TIME,299701
1787049660000,TRAIN,1.75,2.75,0.20304568527948544,TIME,299843
1787066490000,TRAIN,1.75,2.75,0.08142870361805388,TIME,299852
1787082420000,TRAIN,1.75,2.75,-1.0,SL,61499
1787084850000,TRAIN,1.75,2.75,0.3572721786359379,TIME,299098
1787098590000,TRAIN,1.75,2.75,-0.4093486378093035,TIME,299701
1787104830000,TRAIN,1.75,2.75,0.4636220472439285,TIME,299698
1787117580000,TRAIN,1.75,2.75,-0.2925809822362235,TIME,299551
1787140380000,TRAIN,1.75,2.75,0.5539951573848069,TIME,299695
1787141130000,TRAIN,1.75,2.75,-1.0,SL,141599
1787143260000,TRAIN,1.75,2.75,-1.0,SL,131547
1787149170000,TRAIN,1.75,2.75,0.6019563581640119,TIME,299694
1787170380000,TRAIN,1.75,2.75,-1.0,SL,84149
1787184990000,VALID,1.75,2.75,-1.0,SL,59999
1787199990000,VALID,1.75,2.75,1.5714285714285714,TP,169650
1787220390000,VALID,1.75,2.75,0.6702792830346258,TIME,298952
1787229570000,VALID,1.75,2.75,-1.0,SL,88204
1787232870000,VALID,1.75,2.75,-1.0,SL,46504
1787234520000,VALID,1.75,2.75,0.9009349721609159,TIME,299848
1787246430000,VALID,1.75,2.75,0.5580256985519321,TIME,299100
1787267280000,VALID,1.75,2.75,-1.0,SL,26249
1787288910000,VALID,1.75,2.75,0.05652045922868092,TIME,299407
1787298090000,VALID,1.75,2.75,-0.3286908077992573,TIME,299698
1787312280000,VALID,1.75,2.75,1.5714285714285714,TP,175349
1787325840000,VALID,1.75,2.75,-1.0,SL,65708
1787339850000,VALID,1.75,2.75,0.5656174334140178,TIME,298948
1787340270000,VALID,1.75,2.75,-1.0,SL,210753
1787527200000,VALID,1.75,2.75,-1.0,SL,73951
1787534100000,VALID,1.75,2.75,-0.09676271789402982,TIME,299695
1787579790000,VALID,1.75,2.75,0.18139654728165758,TIME,299862
1787583030000,VALID,1.75,2.75,-1.0,SL,52798
1787609970000,VALID,1.75,2.75,-0.23886441507577974,TIME,299399
1787630220000,VALID,1.75,2.75,1.1785349928585755,TIME,298354
1787647740000,VALID,1.75,2.75,-0.5725541694025709,TIME,299694
1787660070000,VALID,1.75,2.75,-1.0,SL,249148
1787661450000,VALID,1.75,2.75,1.1152536877939772,TIME,299854
1787664090000,VALID,1.75,2.75,-1.0,SL,87300
1787666490000,VALID,1.75,2.75,0.3260168358113995,TIME,299554
1787687220000,VALID,1.75,2.75,1.5714285714285714,TP,257400
1787709300000,VALID,1.75,2.75,1.5714285714285714,TP,181202
1787723070000,VALID,1.75,2.75,-0.3687630256222042,TIME,299408
1787740170000,VALID,1.75,2.75,1.5714285714285714,TP,253500
1787749530000,VALID,1.75,2.75,-0.12233883058465125,TIME,299859
1787753850000,VALID,1.75,2.75,-0.8630998345283413,TIME,299547
1787788590000,VALID,1.75,2.75,-1.0,SL,85200
1787790000000,VALID,1.75,2.75,-0.33752977203123996,TIME,299107
1787794950000,VALID,1.75,2.75,-1.0,SL,98102
1787798520000,VALID,1.75,2.75,-0.6399026763990512,TIME,298648
1787811390000,VALID,1.75,2.75,1.106195986524207,TIME,299544
1787823090000,VALID,1.75,2.75,-1.0,SL,137550
1787827440000,VALID,1.75,2.75,-0.7605850654350411,TIME,299547
1787834550000,VALID,1.75,2.75,0.6361740581120745,TIME,299699
1787844150000,VALID,1.75,2.75,-1.0,SL,161100
1787854650000,VALID,1.75,2.75,-0.09242618741991881,TIME,299698
1787883540000,VALID,1.75,2.75,-0.8924302788845059,TIME,298800
1787917320000,VALID,1.75,2.75,-1.0,SL,174002
1787924280000,VALID,1.75,2.75,0.9167397020156742,TIME,299850
1787925720000,VALID,1.75,2.75,-1.0,SL,123456
1787934900000,VALID,1.75,2.75,0.8458969948396017,TIME,299849
1788141930000,VALID,1.75,2.75,-1.0,SL,189598
1788144150000,VALID,1.75,2.75,0.13931214627775534,TIME,299700
1788181080000,VALID,1.75,2.75,-1.0,SL,44846
1788221790000,VALID,1.75,2.75,1.5714285714285714,TP,286051
1788228720000,VALID,1.75,2.75,0.3628346456694093,TIME,299694
1788230910000,VALID,1.75,2.75,-0.925771715721435,TIME,299700
1788258720000,VALID,1.75,2.75,-0.202351897048941,TIME,299550
1788262410000,VALID,1.75,2.75,0.6325777543489938,TIME,299702
1788271980000,VALID,1.75,2.75,1.015058893693173,TIME,299702
1788277740000,VALID,1.75,2.75,0.5735794945331175,TIME,299249
1788303150000,VALID,1.75,2.75,0.1327538522323449,TIME,295504
1788321570000,VALID,1.75,2.75,-0.2561509942704944,TIME,297897
1788333960000,VALID,1.75,2.75,0.1440720360179965,TIME,299252
1788353280000,VALID,1.75,2.75,0.8589498455656785,TIME,299551
1788356520000,VALID,1.75,2.75,-1.0,SL,143247
1788377820000,VALID,1.75,2.75,1.2117933459558634,TIME,299245
1788409740000,VALID,1.75,2.75,0.5189466923571885,TIME,299093
1788416880000,VALID,1.75,2.75,0.3536693191865765,TIME,299099
1788417360000,VALID,1.75,2.75,0.0052236369573464055,TIME,299848
1788439920000,VALID,1.75,2.75,1.3830962343095716,TIME,299849
1788460260000,VALID,1.75,2.75,-1.0,SL,53260
1788461400000,VALID,1.75,2.75,1.2053925455988874,TIME,299704
1788486750000,VALID,1.75,2.75,-1.0,SL,117150
1788488160000,VALID,1.75,2.75,-1.0,SL,296855
1788491310000,VALID,1.75,2.75,0.944736289136577,TIME,299703
1788518280000,VALID,1.75,2.75,-1.0,SL,216443
1788535440000,VALID,1.75,2.75,-0.1782316082617763,TIME,299700
1788551280000,VALID,1.75,2.75,0.12560909583104757,TIME,299849
1788767580000,POST_CHECK,1.75,2.75,-1.0,SL,170700
1788796560000,POST_CHECK,1.75,2.75,-1.0,SL,153898
1788852930000,POST_CHECK,1.75,2.75,-1.0,SL,201441
1788853320000,POST_CHECK,1.75,2.75,-0.4598396611706965,TIME,299701
1788855180000,POST_CHECK,1.75,2.75,-0.15351068469248644,TIME,299099
1788864030000,POST_CHECK,1.75,2.75,-1.0,SL,68851
1788865590000,POST_CHECK,1.75,2.75,-1.0,SL,165003
1788872040000,POST_CHECK,1.75,2.75,1.4074074074074014,TIME,299403
1788873690000,POST_CHECK,1.75,2.75,-1.0,SL,280202
1788891840000,POST_CHECK,1.75,2.75,0.03164735801102088,TIME,299702
1788893880000,POST_CHECK,1.75,2.75,0.06263685223278223,TIME,299698
1788894780000,POST_CHECK,1.75,2.75,-1.0,SL,182696
1788912420000,POST_CHECK,1.75,2.75,1.5714285714285714,TP,289054
1788921270000,POST_CHECK,1.75,2.75,-1.0,SL,87595
1788927510000,POST_CHECK,1.75,2.75,0.9592701205603325,TIME,299698
1788928650000,POST_CHECK,1.75,2.75,1.5714285714285714,TP,267145
1788936060000,POST_CHECK,1.75,2.75,-1.0,SL,277499
1788946920000,POST_CHECK,1.75,2.75,-1.0,SL,223349
1788947610000,POST_CHECK,1.75,2.75,1.5714285714285714,TP,149546
1788948900000,POST_CHECK,1.75,2.75,0.9262820512819309,TIME,298946
1788999030000,POST_CHECK,1.75,2.75,-1.0,SL,52047
1789004220000,POST_CHECK,1.75,2.75,0.1053892215570065,TIME,299696
1789006830000,POST_CHECK,1.75,2.75,-1.0,SL,194100
1789007910000,POST_CHECK,1.75,2.75,0.7779310344827515,TIME,299707
1789019610000,POST_CHECK,1.75,2.75,-0.2820512820514016,TIME,299846
1789031820000,POST_CHECK,1.75,2.75,0.261701757438825,TIME,298500
1789047570000,POST_CHECK,1.75,2.75,0.3617756880099852,TIME,299852
1789053690000,POST_CHECK,1.75,2.75,0.5725609045342922,TIME,299395
